20220102 232200;0.725180;0.725190;0.725130;0.725180;0
20220102 232300;0.725180;0.725180;0.725130;0.725150;0
20220102 232400;0.725140;0.725160;0.725140;0.725150;0
20220102 232500;0.725150;0.725230;0.725150;0.725230;0
20220102 232600;0.725210;0.725260;0.725190;0.725250;0
20220102 232700;0.725240;0.725310;0.725240;0.725270;0
20220102 232800;0.725280;0.725280;0.725240;0.725270;0
20220102 232900;0.725280;0.725290;0.725240;0.725280;0
20220102 233000;0.725290;0.725290;0.725220;0.725220;0
20220102 233100;0.725230;0.725270;0.725230;0.725260;0
20220102 233200;0.725280;0.725290;0.725270;0.725280;0
20220102 233300;0.725290;0.725290;0.725270;0.725270;0
20220102 233400;0.725250;0.725250;0.725080;0.725100;0
20220102 233500;0.725090;0.725120;0.725090;0.725110;0
20220102 233600;0.725110;0.725120;0.725080;0.725080;0
20220102 233700;0.725090;0.725090;0.725070;0.725070;0
20220102 233800;0.725080;0.725080;0.725080;0.725080;0
20220102 233900;0.725100;0.725100;0.725100;0.725100;0
20220102 234000;0.725100;0.725130;0.725080;0.725080;0
20220102 234100;0.725090;0.725090;0.725060;0.725080;0
20220102 234200;0.725070;0.725080;0.725060;0.725080;0
20220102 234300;0.725080;0.725080;0.725070;0.725070;0
20220102 234500;0.725060;0.725060;0.725060;0.725060;0
20220102 234600;0.725080;0.725080;0.724930;0.724930;0
20220102 234700;0.724940;0.725000;0.724920;0.725000;0
20220102 234800;0.724980;0.724990;0.724980;0.724990;0
20220102 234900;0.724990;0.724990;0.724960;0.724970;0
20220102 235000;0.724980;0.724980;0.724860;0.724860;0
20220102 235100;0.724830;0.724830;0.724690;0.724690;0
20220102 235200;0.724690;0.724730;0.724650;0.724650;0
20220102 235300;0.724650;0.724690;0.724630;0.724680;0
20220102 235400;0.724690;0.724690;0.724690;0.724690;0
20220102 235500;0.724690;0.724700;0.724660;0.724660;0
20220102 235600;0.724660;0.724750;0.724660;0.724740;0
20220102 235700;0.724750;0.724790;0.724740;0.724740;0
20220102 235800;0.724740;0.724760;0.724730;0.724760;0
20220102 235900;0.724770;0.724870;0.724770;0.724870;0
20220103 000000;0.724880;0.724950;0.724860;0.724940;0
20220103 000100;0.724950;0.724950;0.724900;0.724900;0
20220103 000200;0.724910;0.724920;0.724870;0.724920;0
20220103 000300;0.724930;0.724930;0.724930;0.724930;0
20220103 000400;0.724930;0.724950;0.724930;0.724930;0
20220103 000500;0.724930;0.724930;0.724850;0.724850;0
20220103 000600;0.724870;0.724880;0.724870;0.724880;0
20220103 000700;0.724880;0.724880;0.724870;0.724870;0
20220103 000800;0.724880;0.724880;0.724870;0.724870;0
20220103 000900;0.724880;0.724890;0.724730;0.724740;0
20220103 001000;0.724740;0.724740;0.724720;0.724720;0
20220103 001100;0.724720;0.724720;0.724690;0.724690;0
20220103 001200;0.724690;0.724690;0.724680;0.724690;0
20220103 001300;0.724680;0.724680;0.724680;0.724680;0
20220103 001400;0.724680;0.724750;0.724660;0.724750;0
20220103 001500;0.724760;0.724770;0.724710;0.724720;0
20220103 001600;0.724710;0.724710;0.724690;0.724700;0
